L,J,V0,T,λ
49,1,1.0,0.0001,0.7637419116113994
49,1,1.037025590866764,0.0001,0.7920199071585245
49,1,1.075422076112561,0.0001,0.8213449121993102
49,1,1.1152402139117905,0.0001,0.8517556928789
49,1,1.1565326417902508,0.0001,0.8832924506818678
49,1,1.1993539462092342,0.0001,0.9159968755765178
49,1,1.2437607347260162,0.0001,0.949912201126847
49,1,1.2898117108261273,0.0001,0.985083261645119
49,1,1.3375677515263364,0.0001,1.0215565514604867
49,1,1.387091987850928,0.0001,1.0593802863821247
49,1,1.4384498882876628,0.0001,1.098604467438022
49,1,1.4917093453337442,0.0001,1.1392809469737843
49,1,1.5469407652461997,0.0001,1.1814634971987366
49,1,1.6042171611153242,0.0001,1.2252078812700304
49,1,1.6636142493842219,0.0001,1.2705719270086724
49,1,1.7252105499420405,0.0001,1.3176156033448922
49,1,1.7890874899232194,0.0001,1.3664010995940037
49,1,1.8553295113499624,0.0001,1.416992907667466
49,1,1.9240241827602391,0.0001,1.4694579073278657
49,1,1.9952623149688795,0.0001,1.5238654546005175
49,1,1.0,0.00016237767391887227,0.7637419116114016
49,1,1.037025590866764,0.00016237767391887227,0.7920199071585245
49,1,1.075422076112561,0.00016237767391887227,0.8213449121993069
49,1,1.1152402139117905,0.00016237767391887227,0.8517556928789001
49,1,1.1565326417902508,0.00016237767391887227,0.8832924506818677
49,1,1.1993539462092342,0.00016237767391887227,0.9159968755765178
49,1,1.2437607347260162,0.00016237767391887227,0.9499122011268482
49,1,1.2898117108261273,0.00016237767391887227,0.9850832616451161
49,1,1.3375677515263364,0.00016237767391887227,1.021556551460486
49,1,1.387091987850928,0.00016237767391887227,1.0593802863821238
49,1,1.4384498882876628,0.00016237767391887227,1.0986044674380258
49,1,1.4917093453337442,0.00016237767391887227,1.1392809469737828
49,1,1.5469407652461997,0.00016237767391887227,1.1814634971987348
49,1,1.6042171611153242,0.00016237767391887227,1.2252078812700302
49,1,1.6636142493842219,0.00016237767391887227,1.2705719270086697
49,1,1.7252105499420405,0.00016237767391887227,1.3176156033448927
49,1,1.7890874899232194,0.00016237767391887227,1.3664010995940017
49,1,1.8553295113499624,0.00016237767391887227,1.4169929076674619
49,1,1.9240241827602391,0.00016237767391887227,1.4694579073278675
49,1,1.9952623149688795,0.00016237767391887227,1.5238654546005206
49,1,1.0,0.00026366508987303583,0.763741911611401
49,1,1.037025590866764,0.00026366508987303583,0.7920199071585253
49,1,1.075422076112561,0.00026366508987303583,0.8213449121993084
49,1,1.1152402139117905,0.00026366508987303583,0.8517556928788977
49,1,1.1565326417902508,0.00026366508987303583,0.8832924506818693
49,1,1.1993539462092342,0.00026366508987303583,0.9159968755765175
49,1,1.2437607347260162,0.00026366508987303583,0.949912201126848
49,1,1.2898117108261273,0.00026366508987303583,0.9850832616451173
49,1,1.3375677515263364,0.00026366508987303583,1.0215565514604865
49,1,1.387091987850928,0.00026366508987303583,1.0593802863821256
49,1,1.4384498882876628,0.00026366508987303583,1.0986044674380244
49,1,1.4917093453337442,0.00026366508987303583,1.1392809469737861
49,1,1.5469407652461997,0.00026366508987303583,1.1814634971987352
49,1,1.6042171611153242,0.00026366508987303583,1.225207881270032
49,1,1.6636142493842219,0.00026366508987303583,1.2705719270086686
49,1,1.7252105499420405,0.00026366508987303583,1.3176156033448896
49,1,1.7890874899232194,0.00026366508987303583,1.3664010995940012
49,1,1.8553295113499624,0.00026366508987303583,1.416992907667463
49,1,1.9240241827602391,0.00026366508987303583,1.4694579073278695
49,1,1.9952623149688795,0.00026366508987303583,1.5238654546005204
49,1,1.0,0.00042813323987193956,0.7637419116114001
49,1,1.037025590866764,0.00042813323987193956,0.7920199071585236
49,1,1.075422076112561,0.00042813323987193956,0.8213449121993079
49,1,1.1152402139117905,0.00042813323987193956,0.8517556928788984
49,1,1.1565326417902508,0.00042813323987193956,0.8832924506818687
49,1,1.1993539462092342,0.00042813323987193956,0.9159968755765174
49,1,1.2437607347260162,0.00042813323987193956,0.9499122011268495
49,1,1.2898117108261273,0.00042813323987193956,0.9850832616451168
49,1,1.3375677515263364,0.00042813323987193956,1.021556551460486
49,1,1.387091987850928,0.00042813323987193956,1.0593802863821242
49,1,1.4384498882876628,0.00042813323987193956,1.0986044674380255
49,1,1.4917093453337442,0.00042813323987193956,1.1392809469737832
49,1,1.5469407652461997,0.00042813323987193956,1.1814634971987363
49,1,1.6042171611153242,0.00042813323987193956,1.2252078812700329
49,1,1.6636142493842219,0.00042813323987193956,1.2705719270086684
49,1,1.7252105499420405,0.00042813323987193956,1.3176156033448907
49,1,1.7890874899232194,0.00042813323987193956,1.3664010995940037
49,1,1.8553295113499624,0.00042813323987193956,1.4169929076674663
49,1,1.9240241827602391,0.00042813323987193956,1.469457907327865
49,1,1.9952623149688795,0.00042813323987193956,1.5238654546005201
49,1,1.0,0.0006951927961775605,0.7637419115441002
49,1,1.037025590866764,0.0006951927961775605,0.7920199070887322
49,1,1.075422076112561,0.0006951927961775605,0.8213449121269337
49,1,1.1152402139117905,0.0006951927961775605,0.8517556928038429
49,1,1.1565326417902508,0.0006951927961775605,0.883292450604035
